source,target,relation,title,date,url
event:employment,asset:stocks,POSITIVE_IMPACT,"PRECIOUS-Gold eases as U.S. equities rally, nonfarm payrolls eyed",2014-02-06 15:01:00 UTC,http://www.reuters.com/article/2014/02/06/markets-precious-idUSL3N0LB2OP20140206
event:employment,asset:stocks,POSITIVE_IMPACT,US STOCKS-Wall Street set to rise after Feb jobs report,2012-03-09 09:12:00 UTC,http://www.reuters.com/article/2012/03/09/markets-stocks-idUSL2E8E941L20120309
event:employment,asset:stocks,POSITIVE_IMPACT,US STOCKS SNAPSHOT - Futures higher after ADP jobs report,2012-10-03 08:25:00 UTC,http://www.reuters.com/article/2012/10/03/markets-usa-stocks-adp-idUSL1E8L33EQ20121003
event:employment,asset:stocks,POSITIVE_IMPACT,Stocks rebound despite jobs report,2016-05-07 16:45:00 UTC,http://www.reuters.com/news/video/videoStory?storyID=118465562
event:employment,asset:stocks,POSITIVE_IMPACT,US STOCKS-Futures edge higher as July's jobs report looms,2010-08-06 08:07:00 UTC,http://www.reuters.com/article/rbssLeisureProducts/idUSN0620256920100806
event:employment,asset:stocks,POSITIVE_IMPACT,"US STOCKS-Indexes flat, jobs report lends support",2007-02-02 14:55:00 UTC,http://www.reuters.com/article/bondsNews/idUSN0232322420070202
event:employment,asset:stocks,POSITIVE_IMPACT,CANADA STOCKS-Futures higher ahead of jobs report,2016-02-06 07:33:00 UTC,http://www.reuters.com/article/canada-stocks-idUSL3N15K49L
event:employment,asset:stocks,POSITIVE_IMPACT,"RPT-Wall St Wk Ahead: Fed rate cut, jobs data may buoy stocks",2008-01-27 17:07:00 UTC,http://www.reuters.com/article/AIRDEF/idUSN2737989320080127
event:employment,asset:stocks,POSITIVE_IMPACT,"US STOCKS-Futures rise on M&A;, ADP jobs report on tap",2011-03-30 07:21:00 UTC,http://www.reuters.com/article/2011/03/30/markets-stocks-idUSN3011577520110330
event:employment,asset:stocks,POSITIVE_IMPACT,"Fed rate cut, jobs data may lift stocks",2008-01-26 00:31:00 UTC,http://www.reuters.com/article/businessNews/idUSN2535618620080126
event:employment,asset:stocks,POSITIVE_IMPACT,"Wall St Week Ahead: Fed rate cut, jobs data may lift stocks",2008-01-25 23:35:00 UTC,http://www.reuters.com/article/companyNews/idUSN2535618620080125
event:employment,asset:stocks,POSITIVE_IMPACT,U.S. jobs report helps European stocks end higher,2009-12-02 11:36:00 UTC,http://www.reuters.com/article/swissMktRpt/idUSGEE5B11QN20091202
event:employment,asset:stocks,POSITIVE_IMPACT,Stocks and commodities gain on labor market report,2010-09-03 17:02:00 UTC,http://www.reuters.com/article/2010/09/03/us-markets-global-idUSTRE67G0CV20100903
event:employment,asset:stocks,POSITIVE_IMPACT,"GLOBAL MARKETS-Stocks, commodities gain on labor market report",2010-09-03 16:55:00 UTC,http://www.reuters.com/article/2010/09/03/markets-global-idUSN0313725420100903
event:employment,asset:stocks,POSITIVE_IMPACT,Europe shares finish higher on US employment data,2010-09-03 11:40:00 UTC,http://www.reuters.com/article/2010/09/03/markets-europe-stock-close-idUSLDE6821KY20100903
event:employment,asset:stocks,POSITIVE_IMPACT,"GLOBAL MARKETS-Stocks, oil rally on U.S. jobs report",2012-08-03 10:14:00 UTC,http://www.reuters.com/article/2012/08/03/markets-global-idUSL6E8J3LLJ20120803
event:employment,asset:stocks,POSITIVE_IMPACT,CANADA STOCKS-TSX may open higher after strong employment data,2010-07-09 08:50:00 UTC,http://www.reuters.com/article/BANKSL/idUSN0926718620100709
event:employment,asset:stocks,POSITIVE_IMPACT,"Jobs Report Pushes Wall Street Higher - Stock Alerts on Headliners: MCD, CYTX, VRSN,...",2009-05-08 17:32:00 UTC,http://www.reuters.com/article/pressRelease/idUS196637+08-May-2009+PRN20090508
event:employment,asset:stocks,POSITIVE_IMPACT,CANADA STOCKS-TSX futures higher ahead of U.S. jobs report,2016-06-04 07:27:00 UTC,http://www.reuters.com/article/canada-stocks-idUSL4N18V3J0
event:employment,asset:stocks,POSITIVE_IMPACT,Mexican stocks jump after strong U.S. jobs report,2007-06-01 13:47:00 UTC,http://www.reuters.com/article/companyNewsAndPR/idUSN0130783820070601
event:employment,asset:stocks,POSITIVE_IMPACT,US STOCKS-Indexes open higher after jobs report,2007-06-01 13:36:00 UTC,http://www.reuters.com/article/usMktRpt/idUSN0130778320070601
event:employment,asset:stocks,POSITIVE_IMPACT,US STOCKS-Futures rise after jobs report; Dell up,2007-06-01 13:15:00 UTC,http://www.reuters.com/article/usMktRpt/idUSN0131170020070601
event:employment,asset:stocks,POSITIVE_IMPACT,US STOCKS-Futures rise before jobs report; Dell gains,2007-06-01 12:07:00 UTC,http://www.reuters.com/article/usMktRpt/idUSN0129525420070601
event:employment,asset:stocks,POSITIVE_IMPACT,U.S. stock futures gain ahead of key jobs report,2011-12-02 04:32:00 UTC,http://www.reuters.com/article/2011/12/02/markets-stocks-us-europe-idUSL5E7N20IR20111202
event:employment,asset:stocks,POSITIVE_IMPACT,U.S. Morning Call: Stock futures rise ahead of jobs report,2011-12-02 08:00:00 UTC,http://www.reuters.com/news/video/videoStory?storyID=29384731
event:employment,asset:stocks,POSITIVE_IMPACT,Shares soar to records on jobs report,2014-07-03 15:09:00 UTC,http://www.reuters.com/news/video/videoStory?storyID=89142107
event:employment,asset:stocks,POSITIVE_IMPACT,"GLOBAL MARKETS-U.S. stock, crude futures jump on February jobs report",2014-03-07 09:13:00 UTC,http://www.reuters.com/article/2014/03/07/markets-global-idUSL1N0M40WU20140307
event:employment,asset:stocks,POSITIVE_IMPACT,US STOCKS-Futures inch higher ahead of jobs report,2009-12-04 07:49:00 UTC,http://www.reuters.com/article/COMSRV/idUSN0414878720091204
event:employment,asset:stocks,POSITIVE_IMPACT,US STOCKS-Futures edge higher ahead of jobs report,2009-12-04 07:23:00 UTC,http://www.reuters.com/article/BANKSL/idUSN0414625720091204
event:employment,asset:stocks,POSITIVE_IMPACT,Stocks rally on labor market hopes,2014-03-06 17:30:00 UTC,http://www.reuters.com/news/video/videoStory?storyID=80326280
event:employment,asset:stocks,POSITIVE_IMPACT,US STOCKS-Futures rise after ADP jobs report,2008-07-30 12:27:00 UTC,http://www.reuters.com/article/usMktRpt/idUSN3037078020080730
event:employment,asset:stocks,POSITIVE_IMPACT,U.K. Stocks Advance on U.S. Jobs Report; Rio Tinto Advances,2011-10-06 00:00:00 UTC,"http://www.bloomberg.com/news/2011-10-06/hsbc-rolls-royce-smurfit-kappa-u-k-irish-equity-preview.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,Hungarian Stocks Rise to Six-Month High on U.S. Jobs Report,2012-02-03 00:00:00 UTC,"http://www.bloomberg.com/news/2012-02-03/hungarian-stocks-rise-to-six-month-high-on-u-s-jobs-report.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,Asian Stocks Advance for First Time in Three Days on U.S. Jobs Report; Oil,2010-11-25 00:00:00 UTC,"http://www.bloomberg.com/news/2010-11-25/most-asian-stocks-rise-on-u-s-jobs-consumer-confidence-data-sony-gains.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,"Japanese Stocks Rise on U.S. Jobs Report, Commodities; Honda, Sony Advance",2010-11-25 00:00:00 UTC,"http://www.bloomberg.com/news/2010-11-25/japanese-stocks-rise-on-u-s-jobs-report-commodities-honda-sony-advance.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,European Stocks Gain for Third Day; Futures Fluctuate Before Jobs Report,2011-10-07 00:00:00 UTC,"http://www.bloomberg.com/news/2011-10-07/european-stocks-gain-for-third-day-futures-fluctuate-before-jobs-report.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,Emerging-Market Stocks Rise on Better-Than-Expected U.S. Unemployment Data,2010-11-24 00:00:00 UTC,"http://www.bloomberg.com/news/2010-11-24/emerging-market-stocks-rise-on-better-than-expected-u-s-unemployment-data.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,"European Stocks Climb Before U.S. Jobs Report; Taylor Wimpey, Adecco Gain",2010-12-03 00:00:00 UTC,"http://www.bloomberg.com/news/2010-12-03/european-stocks-climb-before-u-s-jobs-report-taylor-wimpey-adecco-gain.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,Asian Energy Stocks Advance on U.S. Jobs Report; Chubu Electric Tumbles,2011-05-09 00:00:00 UTC,"http://www.bloomberg.com/news/2011-05-09/asian-stocks-swing-between-gains-losses-after-u-s-jobs-report-bhp-rises.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,European Stocks Climb as U.S. Jobs Report Beats Estimates,2012-08-03 00:00:00 UTC,"http://www.bloomberg.com/news/2012-08-03/european-stock-futures-decline-axa-may-move.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,Asian Stocks Rise as U.S. Jobs Report Boosts Confidence in Global Recovery,2010-11-08 00:00:00 UTC,"http://www.bloomberg.com/news/2010-11-08/asian-stocks-rise-as-u-s-jobs-report-boosts-confidence-in-global-recovery.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,U.S. Stocks Advance on Signs of Strengthening Labor Market,2011-03-02 00:00:00 UTC,"http://www.bloomberg.com/news/2011-03-02/u-s-stock-futures-advance-texas-instruments-apple-rise-metlife-slides.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,"Japanese, Australian Stock Futures Rise on U.S. Jobs Report",2011-08-11 00:00:00 UTC,"http://www.bloomberg.com/news/2011-08-11/japanese-australian-stock-futures-rise-as-u-s-jobs-ease-europe-concerns.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,U.K. Stocks Advance as Investors Await U.S. Jobs Report,2013-07-05 00:00:00 UTC,"http://www.bloomberg.com/news/2013-07-05/u-k-stocks-advance-as-investors-await-u-s-jobs-report.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,"Japanese Stocks Climb After U.S. Jobs Report; Bridgestone, Advantest Rise",2011-03-03 00:00:00 UTC,"http://www.bloomberg.com/news/2011-03-03/japan-stocks-climb-after-u-s-job-market-report-advantest-elpida-advance.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,U.S. Stock-Index Futures Advance Before Jobs Report; Wal-Mart Shares Rise,2011-03-04 00:00:00 UTC,"http://www.bloomberg.com/news/2011-03-04/u-s-stock-index-futures-advance-before-jobs-report-wal-mart-intel-climb.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,"Asian Stocks Advance for Fourth Day This Week on U.S. Employment Data, Oil",2011-03-04 00:00:00 UTC,"http://www.bloomberg.com/news/2011-03-04/asian-stocks-advance-for-fourth-day-this-week-on-u-s-employment-data-oil.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,"Retailer Stocks Surge to Record on Sales, U.S. Employment Data",2011-07-05 00:00:00 UTC,"http://www.bloomberg.com/news/2011-07-05/harbinger-group-informatica-steinway-u-s-equity-preview.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,Asian Stocks Rise Outside Japan on U.S. Employment Data,2013-07-04 00:00:00 UTC,"http://www.bloomberg.com/news/2013-07-04/asian-stocks-outside-japan-advance-on-u-s-jobs-data.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,"U.S. Stocks Rise as Jobs Reports Offset Egypt, Portugal",2013-07-03 00:00:00 UTC,"http://www.bloomberg.com/news/2013-07-03/u-s-stocks-decline-on-egypt-portugal-amid-jobs-reports.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,"Asian Stocks Rise on U.S. Jobs Report, China's Takeover Bid; Equinox Gains",2011-04-04 00:00:00 UTC,"http://www.bloomberg.com/news/2011-04-04/asian-stocks-advance-on-faster-u-s-jobs-growth-weaker-yen.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,U.S. Stocks Rise on Employment Data Amid Budget Talks,2012-12-07 00:00:00 UTC,"http://www.bloomberg.com/news/2012-12-07/u-s-stock-futures-are-little-changed-before-jobs-report.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,"Japanese Stock Futures, Australian Index Advance After U.S. Jobs Report",2011-03-24 00:00:00 UTC,"http://www.bloomberg.com/news/2011-03-24/japanese-stock-futures-australian-index-rise-on-u-s-unemployment-report.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,Dollar Declines Versus Major Peers as Stocks Rally Before U.S. Jobs Report,2012-02-01 00:00:00 UTC,"http://www.bloomberg.com/news/2012-02-01/dollar-is-0-5-from-7-week-low-versus-euro-stock-gains-sap-haven-demand.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,Saudi Shares Rise to Three-Month High After U.S. Jobs Report,2013-01-05 00:00:00 UTC,"http://www.bloomberg.com/news/2013-01-05/saudi-shares-rise-to-three-month-high-after-u-s-jobs-report.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,European Stocks Rise for a Third Day as U.S. Jobs Report Beats Forecasts,2012-03-09 00:00:00 UTC,"http://www.bloomberg.com/news/2012-03-09/european-stock-futures-climb-as-greece-completes-debt-swap-linde-may-move.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,Asian Stocks Snap Six-Day Rise Ahead of U.S. Jobs Report,2013-09-06 00:00:00 UTC,"http://www.bloomberg.com/news/2013-09-06/asian-stocks-swing-from-gain-to-loss-before-u-s-jobs.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,U.S. Stocks Rally for Fifth Straight Week on Jobs Report,2013-02-01 00:00:00 UTC,"http://www.bloomberg.com/news/2013-02-01/u-s-stocks-rally-for-fifth-straight-week-on-jobs-report.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,U.K. Stocks Rise as U.S. Unemployment Rate Declines,2012-10-05 00:00:00 UTC,"http://www.bloomberg.com/news/2012-10-05/u-k-stocks-rise-before-jobs-data-burberry-shares-climb.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,U.S. Stocks Gain for Week as Jobs Report Tops Forecasts,2013-06-07 00:00:00 UTC,"http://www.bloomberg.com/news/2013-06-07/u-s-stocks-gain-for-week-as-jobs-report-tops-forecasts.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,Gasoline Advances as Stocks Rise on U.S. May Jobs Report,2013-06-07 00:00:00 UTC,"http://www.bloomberg.com/news/2013-06-07/gasoline-advances-as-stocks-rise-on-u-s-may-jobs-report.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,Asian Stocks Advance as U.S. Jobs Report Boosts Optimism,2012-08-06 00:00:00 UTC,"http://www.bloomberg.com/news/2012-08-06/asian-stocks-advance-as-u-s-jobs-report-boosts-optimism.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,U.S. Stocks Advance on Stimulus Bets Before Jobs Report,2013-06-06 00:00:00 UTC,"http://www.bloomberg.com/news/2013-06-06/u-s-stock-futures-advance-before-jobless-claims-report.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,U.S. Stocks Rise as Jobs Report Fails to Erase S&P’s Weekly Gain,2011-07-09 00:00:00 UTC,"http://www.bloomberg.com/news/2011-07-09/u-s-stocks-rise-as-slowing-jobs-report-fails-to-erase-s-p-s-weekly-gain.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,U.K Stocks Advance After U.S. Jobs Report Beats Forecasts,2012-11-02 00:00:00 UTC,"http://www.bloomberg.com/news/2012-11-02/u-k-stocks-advance-after-u-s-jobs-report-beats-forecasts.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,"Canadian Stocks Rise as Jobs Reports Bolster Energy, Gold Shares",2013-03-08 00:00:00 UTC,"http://www.bloomberg.com/news/2013-03-08/canada-stocks-fluctuate-after-jobs-data-raise-stimulus-concerns.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,U.S. Stocks Rise Amid Stimulus Bets After Employment Data,2012-09-07 00:00:00 UTC,"http://www.bloomberg.com/news/2012-09-07/u-s-stock-futures-advance-before-payrolls-jobless-data.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,"Most U.S. Stocks Advance on Employment Data, Rally Among Banks",2012-01-05 00:00:00 UTC,"http://www.bloomberg.com/news/2012-01-05/u-s-stock-index-futures-fall-as-european-debt-crisis-concerns-resurface.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,European Stocks Advance for a Seventh Day Before Jobs Report; Wimpey Gains,2011-03-31 00:00:00 UTC,"http://www.bloomberg.com/news/2011-03-31/european-stocks-advance-for-a-seventh-day-before-jobs-report-wimpey-gains.html
"
event:employment,asset:stocks,POSITIVE_IMPACT,Japanese Stocks Advance for Second Day as U.S. Jobs Report Buoys Exporters,2011-03-31 00:00:00 UTC,"http://www.bloomberg.com/news/2011-03-31/japanese-stocks-rise-as-jobs-point-to-u-s-economic-recovery-toyota-jumps.html
"
event:employment,asset:stocks,NEGATIVE_IMPACT,"Mid-Day Update: Stocks Down, But Off Lows After Disappointing Employment Data",2011-07-08 00:00:00 UTC,https://www.nasdaq.com/articles/mid-day-update-stocks-down-lows-after-disappointing-employment-data-2011-07-08
event:employment,asset:stocks,NEGATIVE_IMPACT,US STOCKS-Wall St ends lower as labor market strength stokes rate-hike fears,2023-07-06 00:00:00 UTC,https://www.nasdaq.com/articles/us-stocks-wall-st-ends-lower-as-labor-market-strength-stokes-rate-hike-fears
event:employment,asset:stocks,NEGATIVE_IMPACT,Wall St set to open higher on surprise drop in unemployment rate,2020-06-05 00:00:00 UTC,https://www.nasdaq.com/articles/wall-st-set-to-open-higher-on-surprise-drop-in-unemployment-rate-2020-06-05
event:employment,asset:stocks,NEGATIVE_IMPACT,Markets Today: Stocks Drop on Apple Weakness and U.S. Labor Market Strength,2023-09-07 00:00:00 UTC,https://www.nasdaq.com/articles/markets-today%3A-stocks-drop-on-apple-weakness-and-u.s.-labor-market-strength
event:employment,asset:stocks,NEGATIVE_IMPACT,"US STOCKS-Wall Street closes lower after US jobs report, Apple weighs",2023-08-04 00:00:00 UTC,https://www.nasdaq.com/articles/us-stocks-wall-street-closes-lower-after-us-jobs-report-apple-weighs
event:employment,asset:stocks,NEGATIVE_IMPACT,US STOCKS-Wall Street ends lower after US jobs report; Apple weighs,2023-08-04 00:00:00 UTC,https://www.nasdaq.com/articles/us-stocks-wall-street-ends-lower-after-us-jobs-report-apple-weighs
event:employment,asset:stocks,NEGATIVE_IMPACT,US STOCKS-Wall St set for lower open as jobs report stokes rate-hike worries,2023-04-10 00:00:00 UTC,https://www.nasdaq.com/articles/us-stocks-wall-st-set-for-lower-open-as-jobs-report-stokes-rate-hike-worries
event:employment,asset:stocks,NEGATIVE_IMPACT,"GLOBAL MARKETS-Stocks tumble, U.S. bond yields rise on strong jobs report",2023-02-03 00:00:00 UTC,https://www.nasdaq.com/articles/global-markets-stocks-tumble-u.s.-bond-yields-rise-on-strong-jobs-report
event:employment,asset:stocks,NEGATIVE_IMPACT,"GLOBAL MARKETS-Stocks fall, U.S. bond yields jump on strong jobs report",2023-02-03 00:00:00 UTC,https://www.nasdaq.com/articles/global-markets-stocks-fall-u.s.-bond-yields-jump-on-strong-jobs-report
event:employment,asset:stocks,NEGATIVE_IMPACT,"GLOBAL MARKETS-Stocks, bonds tumble as stellar US jobs report may force Fed rethink",2023-02-03 00:00:00 UTC,https://www.nasdaq.com/articles/global-markets-stocks-bonds-tumble-as-stellar-us-jobs-report-may-force-fed-rethink
event:employment,asset:stocks,NEGATIVE_IMPACT,US STOCKS-Wall St futures slide after robust November jobs report,2022-12-02 00:00:00 UTC,https://www.nasdaq.com/articles/us-stocks-wall-st-futures-slide-after-robust-november-jobs-report
event:employment,asset:stocks,NEGATIVE_IMPACT,US STOCKS-S&P 500 ends slightly lower after jobs report,2022-12-02 00:00:00 UTC,https://www.nasdaq.com/articles/us-stocks-sp-500-ends-slightly-lower-after-jobs-report
event:employment,asset:stocks,NEGATIVE_IMPACT,US STOCKS-Wall Street closes modestly lower after jobs report,2022-12-02 00:00:00 UTC,https://www.nasdaq.com/articles/us-stocks-wall-street-closes-modestly-lower-after-jobs-report
event:employment,asset:stocks,NEGATIVE_IMPACT,Wall St set to dip as upbeat jobs report dampens rate-cut hopes,2023-12-08 00:00:00 UTC,https://www.nasdaq.com/articles/wall-st-set-to-dip-as-upbeat-jobs-report-dampens-rate-cut-hopes
event:employment,asset:stocks,NEGATIVE_IMPACT,US STOCKS-S&P 500 end lower as investors weigh fresh employment data,2023-12-06 00:00:00 UTC,https://www.nasdaq.com/articles/us-stocks-sp-500-end-lower-as-investors-weigh-fresh-employment-data
event:employment,asset:stocks,NEGATIVE_IMPACT,Wall Street set to open lower as labor market recovery cools,2020-09-24 00:00:00 UTC,https://www.nasdaq.com/articles/wall-street-set-to-open-lower-as-labor-market-recovery-cools-2020-09-24
event:employment,asset:stocks,NEGATIVE_IMPACT,"Stock Futures Trading Lower as Oil Braces For OPEC Announcement, Jobs Report",2016-06-02 00:00:00 UTC,https://www.nasdaq.com/articles/stock-futures-trading-lower-oil-braces-opec-announcement-jobs-report-2016-06-02
event:employment,asset:stocks,NEGATIVE_IMPACT,US STOCKS-Wall St ends lower as investors weigh fresh employment data,2023-12-06 00:00:00 UTC,https://www.nasdaq.com/articles/us-stocks-wall-st-ends-lower-as-investors-weigh-fresh-employment-data
event:employment,asset:stocks,NEGATIVE_IMPACT,US STOCKS-Futures dip ahead of labor market data,2021-06-03 00:00:00 UTC,https://www.nasdaq.com/articles/us-stocks-futures-dip-ahead-of-labor-market-data-2021-06-03
event:employment,asset:stocks,NEGATIVE_IMPACT,US STOCKS-Wall Street ends sharply lower as jobs report cements rate hike regime,2022-10-07 00:00:00 UTC,https://www.nasdaq.com/articles/us-stocks-wall-street-ends-sharply-lower-as-jobs-report-cements-rate-hike-regime
event:employment,asset:stocks,NEGATIVE_IMPACT,"Stocks Set to Open Lower as Rate Worries Linger, U.S. Jobs Report Looms",2023-10-05 00:00:00 UTC,https://www.nasdaq.com/articles/stocks-set-to-open-lower-as-rate-worries-linger-u.s.-jobs-report-looms
event:employment,asset:stocks,NEGATIVE_IMPACT,"Stocks Set to Open Lower as Bond Yields Rebound, U.S. Jobs Report Looms",2023-10-05 00:00:00 UTC,https://www.nasdaq.com/articles/stocks-set-to-open-lower-as-bond-yields-rebound-u.s.-jobs-report-looms
event:employment,asset:stocks,NEGATIVE_IMPACT,CANADA STOCKS-TSX futures slip on caution ahead of jobs report,2022-05-06 00:00:00 UTC,https://www.nasdaq.com/articles/canada-stocks-tsx-futures-slip-on-caution-ahead-of-jobs-report
event:employment,asset:stocks,NEGATIVE_IMPACT,Australian shares slump as Middle East tensions rise; employment data misses expectations,2023-10-19 00:00:00 UTC,https://www.nasdaq.com/articles/australian-shares-slump-as-middle-east-tensions-rise-employment-data-misses-expectations
event:employment,asset:stocks,NEGATIVE_IMPACT,"S&P 500 News: Stocks Up on Jobs Report as Stimulus Bill Stalls, Microsoft, Apple, Alphabet Stocks Fall",2020-08-07 00:00:00 UTC,https://www.nasdaq.com/articles/sp-500-news%3A-stocks-up-on-jobs-report-as-stimulus-bill-stalls-microsoft-apple-alphabet
event:employment,asset:stocks,NEGATIVE_IMPACT,"CANADA STOCKS-TSX slips on decline in bullion prices, grim employment data",2021-01-08 00:00:00 UTC,https://www.nasdaq.com/articles/canada-stocks-tsx-slips-on-decline-in-bullion-prices-grim-employment-data-2021-01-08
event:employment,asset:stocks,NEGATIVE_IMPACT,Wall Street to open lower as labor market recovery stalls,2020-09-17 00:00:00 UTC,https://www.nasdaq.com/articles/wall-street-to-open-lower-as-labor-market-recovery-stalls-2020-09-17
event:employment,asset:stocks,NEGATIVE_IMPACT,Mid-Day Update: Stocks Lower as Egypt Concerns Cap Momentum; Investors Await Friday Jobs Report,2011-02-02 00:00:00 UTC,https://www.nasdaq.com/articles/mid-day-update%3A-stocks-lower-as-egypt-concerns-cap-momentum-investors-await-friday-jobs
event:employment,asset:stocks,NEGATIVE_IMPACT,"Stocks Slip, But Try To Recover Amid Jobs Report Miss; Banks Up",2017-10-06 00:00:00 UTC,https://www.nasdaq.com/articles/stocks-slip-try-recover-amid-jobs-report-miss-banks-2017-10-06
event:employment,asset:stocks,NEGATIVE_IMPACT,Markets Today: Stocks Slip as Bond Yields Climb on U.S. Labor Market Strength,2023-10-05 00:00:00 UTC,https://www.nasdaq.com/articles/markets-today%3A-stocks-slip-as-bond-yields-climb-on-u.s.-labor-market-strength
event:employment,asset:stocks,NEGATIVE_IMPACT,US STOCKS-Futures slip as labor market recovery slows,2020-10-22 00:00:00 UTC,https://www.nasdaq.com/articles/us-stocks-futures-slip-as-labor-market-recovery-slows-2020-10-22
event:employment,asset:stocks,NEGATIVE_IMPACT,Stock Market Today: Oil Slammed Ahead of Jobs Report,2016-07-07 00:00:00 UTC,https://www.nasdaq.com/articles/stock-market-today-oil-slammed-ahead-jobs-report-2016-07-07
event:employment,asset:stocks,NEGATIVE_IMPACT,"Market Wrap for Wednesday, May 1: Stocks Fall as Employment Data Weakens in April",2013-05-01 00:00:00 UTC,https://www.nasdaq.com/articles/market-wrap-wednesday-may-1-stocks-fall-employment-data-weakens-april-2013-05-01
event:employment,asset:stocks,NEGATIVE_IMPACT,"US STOCKS-S&P 500, Nasdaq fall as yields rally on hot labor market data",2023-03-02 00:00:00 UTC,https://www.nasdaq.com/articles/us-stocks-sp-500-nasdaq-fall-as-yields-rally-on-hot-labor-market-data-0
event:employment,asset:stocks,NEGATIVE_IMPACT,"US STOCKS-S&P 500, Nasdaq set to fall as yields rally on labor market data",2023-03-02 00:00:00 UTC,https://www.nasdaq.com/articles/us-stocks-sp-500-nasdaq-set-to-fall-as-yields-rally-on-labor-market-data
event:employment,asset:stocks,NEGATIVE_IMPACT,European Equity Benchmarks Close Lower; EU Unemployment Rate at Lowest Level in Eight Years,2018-07-02 00:00:00 UTC,https://www.nasdaq.com/articles/european-equity-benchmarks-close-lower-eu-unemployment-rate-lowest-level-eight-years-2018
event:employment,asset:stocks,NEGATIVE_IMPACT,European Stocks Edge Lower Ahead of US Jobs Report,2017-07-07 00:00:00 UTC,https://www.nasdaq.com/articles/european-stocks-edge-lower-ahead-us-jobs-report-2017-07-07
event:employment,asset:stocks,NEGATIVE_IMPACT,"Close Update: Stocks Trade Lower As Jobs Report, Fed Officials Keep Rate Hike in Play",2016-10-07 00:00:00 UTC,https://www.nasdaq.com/articles/close-update-stocks-trade-lower-jobs-report-fed-officials-keep-rate-hike-play-2016-10-07
event:employment,asset:stocks,NEGATIVE_IMPACT,Stock Market Today: Stocks Sink After April Jobs Report,2022-05-06 00:00:00 UTC,https://www.nasdaq.com/articles/stock-market-today%3A-stocks-sink-after-april-jobs-report
event:employment,asset:stocks,NEGATIVE_IMPACT,Stocks Lower as Earnings Season Kicks Into High Gear; Employment Data Weighs,2011-04-14 00:00:00 UTC,https://www.nasdaq.com/articles/stocks-lower-earnings-season-kicks-high-gear-employment-data-weighs-2011-04-14
event:employment,asset:stocks,NEGATIVE_IMPACT,"Mid-Day ETF Update: ETFs, Stocks Lower, In Step with Crude as Investors Look Ahead to Friday's Jobs Report",2016-07-07 00:00:00 UTC,https://www.nasdaq.com/articles/mid-day-etf-update-etfs-stocks-lower-step-crude-investors-look-ahead-fridays-jobs-report
event:employment,asset:stocks,NEGATIVE_IMPACT,"Mid-Day ETF Update: ETFs, Stocks Mostly Lower on Pressure from Developments in Washington, Hurricane Harvey's Impact on Labor Market",2017-09-07 00:00:00 UTC,https://www.nasdaq.com/articles/mid-day-etf-update-etfs-stocks-mostly-lower-pressure-developments-washington-hurricane
event:employment,asset:stocks,NEGATIVE_IMPACT,"Mid-Day ETF Update: ETFs, Stocks Remain Lower, Weighed by Disappointing May Jobs Report",2016-06-03 00:00:00 UTC,https://www.nasdaq.com/articles/mid-day-etf-update-etfs-stocks-remain-lower-weighed-disappointing-may-jobs-report-2016-06
